ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Object_cause_8,Agent_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_1MXpRw6xJuGTtQG,Default Response Set,Anonymous,,,67.140.141.223,0,1/19/2017 15:44,1/19/2017 15:50,1,1,1,1,1,0,0,42.044,0,"Professor Smith could have possibly used a pencil located in the building somewhere, or could've borrowed one from a student or another professor. If Professor Smith had not taken a pencil from the vending machine, the student would've been able to get one.",,11.107,11.107,87.216,1,19,66,50,1,1,,1,1,,2,50,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.71530151,-85.85649872,-1
R_2tu0lpXtaNxQ7X5,Default Response Set,Anonymous,,,50.161.35.6,0,1/19/2017 15:46,1/19/2017 15:51,1,1,1,1,1,0,0,53.817,0,,"The red lever might have simply failed to produce a pencil when pulled, in which case the person would probably have tried pulling the black lever instead. They would have gotten a pencil regardless, and the next person to come would still have not gotten any pencil due to them all being gone.",1.473,49.896,114.084,2,16,0,60,1,1,,1,1,,1,36,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.80470276,-122.2124023,-1
R_tKHJHtnlEj6I2Wt,Default Response Set,Anonymous,,,98.251.17.160,0,1/19/2017 15:46,1/19/2017 15:52,1,1,1,1,1,0,0,77.515,0,"If Professor Smith hadn't taken the pencil from the vending machine, then that girl would have gotten a pencil for her test. Either that or someone could have gotten an eraser and the last pencil would have been broken.",,14.45,14.45,81.45,1,17,21,39,1,1,,1,1,,2,39,2,1,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,33.88220215,-84.37830353,-1
R_ZfwaAzxQ0ZzhvUZ,Default Response Set,Anonymous,,,64.71.89.28,0,1/19/2017 15:46,1/19/2017 15:52,1,1,1,1,1,0,0,100.57,0,If one had not taken a pencil then the student who needed one would have been able an to get one. I assume students need them more. ,,6.421,46.277,142.832,3,18,50,61,1,1,,1,,,1,39,1,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,27.70199585,-97.3423996,-1
R_3D6ZCzTVunTaIL6,Default Response Set,Anonymous,,,184.15.244.150,0,1/19/2017 15:48,1/19/2017 15:53,1,1,1,1,1,0,0,51.637,0,The student would have had the pencil needed to take the test.  Students after the one mentioned would have had the pencils the professor took as well.,,13.711,13.711,49.703,1,18,25,11,1,1,,1,1,,2,37,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,38.83630371,-80.94239807,-1
R_3KZRpuNmNL8DUlt,Default Response Set,Anonymous,,,66.162.45.162,0,1/19/2017 15:47,1/19/2017 15:55,1,1,1,1,1,0,0,185.682,0,"If the professor would have brought his own pencil, he wouldn't of had to get one from the machine.  He could also have borrowed one from someone else.  If he had left the pencil in there, the next student would have been able to use it.",,131.672,226.754,242.901,6,18,0,0,1,1,,1,1,,2,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,34.17160034,-118.3216019,-1
R_2dT2ugiYeMyZszN,Default Response Set,Anonymous,,,73.152.163.165,0,1/19/2017 15:53,1/19/2017 15:56,1,1,1,1,1,0,0,51.553,0,,If the Red lever does not work when the black one is being pulled around that time. There could also be more pencils in the machine. ,12.895,12.895,57.365,1,18,9,28,1,1,,1,1,,1,22,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.55220032,-77.45819855,-1
R_3hGzJZsstJtLyog,Default Response Set,Anonymous,,,68.224.39.57,0,1/19/2017 15:53,1/19/2017 15:56,1,1,1,1,1,0,0,61.672,0,,"The red lever could of ended up working like the white lever and malfunctioning, but in the opposite way by not producing a pencil at all. If the red lever would not have produced a pencil, one of the professors wouldn't of got it, but the student might of.",3.105,3.105,80.553,1,16,0,0,1,1,,1,1,,2,26,1,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,36.14399719,-115.0323029,-1
R_3EmovJ8XTiCh5vQ,Default Response Set,Anonymous,,,71.13.18.192,0,1/19/2017 15:52,1/19/2017 15:57,1,1,1,1,1,0,0,74.01,0,,"If the first person had needed an eraser and pencil (red or black lever, and then white) that may have used up the last two pencils and the next time the red would be pulled nothing would happen. This would mean the red lever would not produce a pencil. ",20.891,107.258,118.26,7,16,10,30,1,1,,1,1,,2,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,44.55259705,-89.51670074,-1
R_2RWg9OM59u6uNY7,Default Response Set,Anonymous,,,68.103.16.177,0,1/19/2017 15:55,1/19/2017 15:59,1,1,1,1,1,0,0,51.207,0,,"If the black lever and the white lever had been pulled, then one, pencil, one eraser, and probably a second pencil would have been produced. This would have emptied the machine of pencils and then the red lever would no longer function as intended if the following student had tried to get a pencil.",47.748,64.418,143.213,3,16,0,0,1,1,,1,1,,1,40,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,39.03799438,-95.72779846,-1
R_3j89t3UsGpaBFCb,Default Response Set,Anonymous,,,67.167.230.154,0,1/19/2017 15:53,1/19/2017 15:59,1,1,1,1,1,5.319,20.975,23.492,2,,The pencil could have broken and gotten jammed in the machine. It is also possible that the student who needed the pencil to take a test would have gotten that last pencil instead.,12.691,292.147,292.713,4,18,0,50,1,1,,1,1,,1,27,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,42.1197052,-87.84449768,-1
R_32RaaEHXVx6Qxl3,Default Response Set,Anonymous,,,162.216.46.34,0,1/19/2017 15:57,1/19/2017 16:01,1,1,1,1,1,0,0,65.218,0,"I guess if the professor had brought his own pencils he wouldn't have to take a pencil from the machine. Also, if he did not take one of the pencils then one of the students would have one for taking the test.",,14.539,60.477,60.872,2,18,20,20,1,1,,,1,,1,30,1,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,33.03619385,-96.67120361,-1
R_1GHpO6eBEyU83nx,Default Response Set,Anonymous,,,99.110.186.215,0,1/19/2017 15:58,1/19/2017 16:01,1,1,1,1,1,0,0,60.726,0,"The student would of been able to get a pencil for the test.  Since Professor Smith took the last one, the student could not get a pencil.  ",,1.371,1.371,60.664,1,19,1,19,1,,1,1,1,,2,50,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,33.91879272,-84.06780243,-1
R_3M6yJZyVXTic8U3,Default Response Set,Anonymous,,,99.126.168.230,0,1/19/2017 16:01,1/19/2017 16:05,1,1,1,1,1,0,0,36.997,0,,"If the red lever didn't produce a pencil, then the professor and the student both would be frantically left looking for one. Instead of just one person being out a pencil, it would be two people. So, the scenario would have been worse for both people, and not just one.",3.351,4.053,50.573,2,17,44,60,,,1,1,,,2,23,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,41.49729919,-81.4713974,-1
R_UgLXxP6yMkcvgw9,Default Response Set,Anonymous,,,108.210.12.140,0,1/19/2017 15:59,1/19/2017 16:06,1,1,1,1,1,30.503,38.354,39.506,4,"If Professor Smith had decided to use a pen instead of a pencil, he would not have taken the last pencil. If he had decided to not need a pencil, the student who needed it would have gotten it.",,44.462,172.461,174.2,32,18,1,1,1,1,,1,1,,2,44,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,38.61070251,-90.3187027,-1
R_2rGi1r9g6Be8w9h,Default Response Set,Anonymous,,,74.162.46.217,0,1/19/2017 15:59,1/19/2017 16:06,1,1,1,1,1,0,0,142.67,0,"Professor Smith could have brought a pencil from home instead of taking a pencil from the vending machine. Or he could have used the pencil the assistant had when the assistant was done. Therefore, the student would have had access to a pencil for the test.",,24.957,24.957,118.027,1,18,1,40,1,1,,1,1,,2,42,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,28.48060608,-81.25839996,-1
R_3JIWy78EHjQEGOY,Default Response Set,Anonymous,,,24.218.115.110,0,1/19/2017 16:03,1/19/2017 16:06,1,1,1,1,1,0,0,64.295,0,,If it would have not produced a pencil than a pencil would still be left. Than the student would have gotten a chance to retrieve that pencil.,18.324,18.324,59.265,1,18,0,0,1,1,,1,1,,2,27,2,,1,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,41.69030762,-72.79070282,-1
R_ROIho23VsPKceD7,Default Response Set,Anonymous,,,76.173.69.237,0,1/19/2017 16:03,1/19/2017 16:07,1,1,1,1,1,0,0,104.748,0,"Professor Smith could have decided to not take a pencil from the vending machine. As a result, the student who came afterwards would have gotten the pencil that they desperately need. ",,7.306,46.581,49.217,2,18,0,0,1,1,,1,1,,1,26,2,,1,1,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,21.45700073,-158.1730042,-1
R_57Nqvj99WJENuId,Default Response Set,Anonymous,,,150.212.25.89,0,1/19/2017 16:05,1/19/2017 16:08,1,1,1,1,1,0,0,48.452,0,"Professor Smith could have not yet been told about the vending machine and so when he did not have a pencil, he decided to just use a pen. If Professor Smith had not taken a pencil, then the student would have been able to get a pencil for his test.",,14.591,61.133,93.322,3,18,11,50,1,1,,1,1,,2,23,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,40.43440247,-80.02480316,-1
R_0MPmGn5lHFJT9oB,Default Response Set,Anonymous,,,65.102.180.222,0,1/19/2017 16:05,1/19/2017 16:10,1,1,1,1,1,0,0,65.072,0,,"If there were no pencils in the machine then pulling the red lever would produce no pencils. If the red lever were broken, also no pencils would be forthcoming. If the red lever had not produced a pencil then the person wanting a pencil would try the black lever.",25.423,109.702,151.456,3,17,0,0,1,1,,1,1,,1,50,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,47.53739929,-122.391098,-1
R_3KB1hvLDCYihnWq,Default Response Set,Anonymous,,,24.55.20.172,0,1/19/2017 16:05,1/19/2017 16:10,1,1,1,1,1,2.302,7.405,47.332,3,"Professor Smith could have been told that students often need pencils from the machine to take tests, and to give them priority for the pencils. Alternatively, Professor Smith should have brought his own pencil. If Smith had not take a pencil, the student with desperate need for it would have been able to get a pencil for a test.",,1.409,1.409,177.966,1,18,0,60,1,1,,1,1,,1,26,2,,1,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,30.42950439,-97.84190369,-1
R_pn5iJS7989O3meJ,Default Response Set,Anonymous,,,146.186.209.7,0,1/19/2017 16:05,1/19/2017 16:11,1,1,1,1,1,1.95,8.642,60.245,2,,"If the red lever had not produced a pencil, they could have then tried to pull the red lever a second time or by pulling the black lever.  If they were unable to produce the pencil then the professor or administrative assistant would not have a pencil.",26.835,122.59,189.224,4,17,0,80,1,1,,1,1,,1,38,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,40.78489685,-77.84700012,-1
R_1K3CrVAtgwctuBK,Default Response Set,Anonymous,,,153.9.83.122,0,1/19/2017 16:08,1/19/2017 16:11,1,1,1,1,1,0,0,46.563,0,"If that had both not pulled the lever at the same time, and just waited then the issue would be better. If they would have went separately, then the professors would both have a pencil as well as the student who came behind them.",,8.263,8.263,77.695,1,18,0,26,1,1,,1,1,,2,21,2,,,,1,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,32.78309631,-79.93699646,-1
R_AzaNgTKN5WELJp7,Default Response Set,Anonymous,,,98.109.68.176,0,1/19/2017 16:07,1/19/2017 16:11,1,1,1,1,1,7.922,7.922,70.578,1,Both professors could have shared the pencil. Someone can still use the broken pencils.,,18.815,18.815,73.816,1,18,10,50,1,1,,1,,,2,30,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,39.95370483,-74.19789886,-1
R_eyOBGl4PJ1VUp21,Default Response Set,Anonymous,,,174.75.97.37,0,1/19/2017 16:10,1/19/2017 16:12,1,1,1,1,1,1.814,2.559,2.747,2,He could have not pulled a lever and the student would have got the pencil they desperately needed.,,0.953,26.136,47.018,4,19,0,0,1,1,,1,1,,1,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,30.35490417,-91.07679749,-1
R_1LFplZwLvxWZKzb,Default Response Set,Anonymous,,,165.124.145.142,0,1/19/2017 16:10,1/19/2017 16:12,1,1,1,1,1,0,0,39.124,0,,The red lever could have dispensed both an eraser and a pencil had it malfunctioned. This would have led to neither Professor Smith nor the student receiving pencils.,1.108,41.968,46.701,3,16,2,6,1,1,,1,1,,1,20,1,,,,1,1,1,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,42.05859375,-87.68450165,-1
R_3j7lktmz5Qz2cOD,Default Response Set,Anonymous,,,64.126.92.250,0,1/19/2017 16:07,1/19/2017 16:13,1,1,1,1,1,0,0,109.759,0,,"If the red lever had not worked, then the person trying it might have tried the white one instead, just to see what happened. Then he MAY or MAY NOT have received a pencil, because evidently sometimes they are broken when the white lever is used.",27.784,27.784,122.842,1,17,0,0,1,1,,1,1,,1,42,1,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,39.01469421,-94.73950195,-1
R_a2XuYUuEbHFFQk1,Default Response Set,Anonymous,,,69.128.127.42,0,1/19/2017 16:07,1/19/2017 16:13,1,1,1,1,1,0,0,217.088,0,,if the red lever would have not produced a pencil i would have tried the black lever,1.669,1.669,41.409,1,17,5,0,1,1,,1,1,,2,31,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,43.05079651,-88.0381012,-1
R_2aF70nlC81oeByI,Default Response Set,Anonymous,,,47.213.154.214,0,1/19/2017 16:12,1/19/2017 16:15,1,1,1,1,1,0,0,55.366,0,"Professor Smith could use a small amount of approved university funds to purchase pencils for his department, which would have resulted in there being pencils for students, who are the ones who ultimately need them.",,15.732,15.732,64.573,1,19,4,100,1,1,,1,1,,1,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.02709961,-93.31929779,-1
R_3MGcIYLOh3gyUNs,Default Response Set,Anonymous,,,50.38.213.183,0,1/19/2017 16:07,1/19/2017 16:17,1,1,1,1,1,0,0,112.3,0,,If the red lever would not have worked then maybe the student would have gotten a pencil. Provided the student only needed a pencil and not an eraser also. Because the white lever is also broken.,25.733,268.549,309.008,12,17,98,66,1,,1,,1,,2,38,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,34.64089966,-110.1126022,-1
R_PXwzwpm5veGlCpP,Default Response Set,Anonymous,,,50.174.44.242,0,1/19/2017 16:13,1/19/2017 16:17,1,1,1,1,1,0,0,41.155,0,"The professor might not have taken a pencil if the department provided faculty with pencils, rather than have them use the machine. If he hadn't taken a pencil, the student might have gotten the pencil.",,25.909,25.909,98.744,1,18,0,0,1,1,,1,1,,2,37,2,,,,,,1,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,36.36990356,-121.8405991,-1
R_3kbqyVFHZRPB2Lo,Default Response Set,Anonymous,,,173.175.6.144,0,1/19/2017 16:13,1/19/2017 16:17,1,1,1,1,1,0,0,34.105,0,"Regardless if he did not know that the level was broken, this wouldn't of been expected. I could say that things would be different but ultimately this was to  happen. i think we spend too much time on what could've would've should've. It doesn't progress the future, it just distracts us from what's really going on in the present moment. ",,1.753,70.784,113.829,6,17,1,1,,,1,,,1,2,24,,,,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,31.05360413,-97.64209747,-1
R_1kHTVezAsTp3d9j,Default Response Set,Anonymous,,,68.227.12.219,0,1/19/2017 16:14,1/19/2017 16:18,1,1,1,1,1,0,0,113.085,0,"First come, first served so Professor Smith had every right to take the pencil. The student should not rely on the machine to be fully stocked, although had Professor Smith not taken a pencil the student would have taken her exam.",,13.369,13.369,72.512,1,18,10,11,1,1,,1,1,,2,49,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,36.03160095,-115.2117996,-1
R_AzzqofdAClQWjjr,Default Response Set,Anonymous,,,173.24.226.62,0,1/19/2017 16:14,1/19/2017 16:19,1,1,1,1,1,0,0,69.574,0,,"If the red lever had not produced a pencil, the student who required one would most likely then have one to use. Which, in turn would have allowed them to continue on with whatever task they had been intending to do. The opposite is true for the teacher.",17.648,17.648,96.76,1,18,0,0,1,1,,1,1,,1,34,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.21899414,-93.31759644,-1
R_29nwLcmMZWpmGnk,Default Response Set,Anonymous,,,108.48.90.210,0,1/19/2017 16:15,1/19/2017 16:19,1,1,1,1,1,0,0,57.725,0,,"I don't see any other way that things could have gone differently. Both the red lever and the black lever do not malfunction and they produce pencils. If the red lever did not function properly, the black lever would have been used to produce a pencil. In any case, the student would have not been able to get a pencil because the red and black levers were working fine for the professor and the assistant. ",17.124,130.695,134.963,3,16,0,50,1,1,,1,1,,1,26,2,,1,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,39.06489563,-76.97979736,-1
R_1MYhYFjJwh2p9KK,Default Response Set,Anonymous,,,184.98.211.81,0,1/19/2017 16:18,1/19/2017 16:21,1,1,1,1,1,0,0,50.477,0,"If Professor Smith did not take the last pencil, the student who pays to attend the school would have a pencil for her class. ",,12.016,56.958,61.355,6,18,0,100,1,1,,1,1,,2,26,,,,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,33.46270752,-111.9856033,-1
R_CgkiIy2fPs37YvD,Default Response Set,Anonymous,,,173.17.73.121,0,1/19/2017 16:21,1/19/2017 16:25,1,1,1,1,1,0,0,75.071,0,,"There could be a malfunction in the vending machine that prevents it from being able to dispense pencils. If this had happened, the professor would not have been able to get a pencil when he pulled the red lever. If the student had arrived later and pulled a different lever for a pencil, they would have gotten the pencil they needed.",1.211,1.211,76.077,1,18,2,61,1,1,,1,1,,1,29,2,,1,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.17019653,-93.32969666,-1
R_3JvZRWRbqymRGrF,Default Response Set,Anonymous,,,65.132.29.210,0,1/19/2017 16:19,1/19/2017 16:26,1,1,1,1,1,1.143,194.965,228.827,9," The Professor could have provided his own writing utensil. He should have come prepared so the student had access for the test. Had he not taken a pencil, it would have been an extra for a student in the machine. ",,1.373,99.47,103.04,7,18,0,52,1,1,,1,1,,2,31,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,36.46170044,-80.61910248,-1
R_yqKXUI440S3WIRH,Default Response Set,Anonymous,,,64.134.102.38,0,1/19/2017 16:20,1/19/2017 16:26,1,1,1,1,1,0,0,101.507,0,,"It was stated that after the two professors pull the black and red levers, there was no more pencils in the machine. That means there was 1 pencil in each the black slot and red slot. If the first professor pulled the red lever first, there would be no more pencils in the red slot for the second professor if he'd pulled the red lever.",27.887,27.887,154.257,1,17,0,51,1,1,,1,1,,1,31,,,,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,40.18130493,-76.6917038,-1
R_1rq7oxoUCgAxAcv,Default Response Set,Anonymous,,,173.49.104.84,0,1/19/2017 16:24,1/19/2017 16:27,1,1,1,1,1,0,0,55.664,0,,"If the red lever had not produced a pencil, the other professor would simply wait for the black lever to be pressed by Professor Smith and then pull the black lever for himself--dispensing another pencil. ",11.071,11.071,58.491,1,16,90,0,1,1,,1,1,,1,24,2,,1,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,39.96429443,-75.14440155,-1
R_32RCeqrORQ9Pv96,Default Response Set,Anonymous,,,108.171.131.163,0,1/19/2017 16:24,1/19/2017 16:27,1,1,1,1,1,0,0,45.536,0,,"Well, I suppose with both levers pulled at the same time, it could have prevent one pencil from falling out from the vending machine for either of the levers. If the red lever didn't produce a pencil, the admin assistant would've been screwed.",30.927,86.108,86.721,2,17,0,,1,1,,1,1,,1,27,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,42.01519775,-87.99009705,-1
R_3oAQ3P3e3JcIjo6,Default Response Set,Anonymous,,,73.96.112.188,0,1/19/2017 16:23,1/19/2017 16:28,1,1,1,1,1,0,0,57.668,0,,"If the red lever had not produced a pencil, then the person who pulled the red lever might then have pulled the black lever. I assume that then the very last pencil (the one the red lever failed to dispense) would come out. ",13.284,13.284,73.687,1,16,2,2,1,1,1,1,1,,2,49,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,44.90159607,-122.9223022,-1
R_1OZDsgPA05oAbT1,Default Response Set,Anonymous,,,76.178.211.120,0,1/19/2017 16:25,1/19/2017 16:29,1,1,1,1,1,0,0,69.085,0,Professor Smith could have shared a pencil with the assistant. This would leave a pencil for the student in need.,,12.504,12.504,53.134,1,19,0,71,1,1,,1,1,,1,40,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,43.71499634,-70.34519958,-1
R_27Uab3UqIBiUOBZ,Default Response Set,Anonymous,,,24.219.192.102,0,1/19/2017 16:28,1/19/2017 16:29,1,1,1,1,1,0,0,1.439,0,,I would want to try and have the best possible outcome,0.833,1.224,10.913,2,17,39,36,1,,,,,1,1,,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.26690674,-80.43250275,-1
R_2zkBYmjL9Z3hcpV,Default Response Set,Anonymous,,,72.222.196.20,0,1/19/2017 16:27,1/19/2017 16:30,1,1,1,1,1,1.386,1.386,59.938,1,The white lever could have malfunctioned and the new professor would have just assumed that they couldnt have one due to malfunction. The student who knew about the lever issues then would have pulled the correct lever and got a pencil,,2.466,17.042,66.633,2,17,1,1,,1,1,1,1,,1,32,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,33.248703,-111.6343002,-1
R_3D6Fv2DIAAwwTGP,Default Response Set,Anonymous,,,96.42.140.118,0,1/19/2017 16:26,1/19/2017 16:30,1,1,1,1,1,0.766,67.664,70.509,34,,"If there was one less pencil, then the red lever wouldn't provide a pencil when it was pulled.  If the red lever was broken, it also wouldn't have functioned to produce a pencil.",1.869,79.847,116.558,26,17,0,46,1,1,,1,1,,1,33,1,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,42.30439758,-85.6292038,-1
R_2A14hUIoC0Uvzdp,Default Response Set,Anonymous,,,216.4.56.141,0,1/19/2017 16:25,1/19/2017 16:31,1,1,1,1,1,0,0,95.195,0,,The only thing I can think of is that having both levers be pulled at the same time could have caused a jam. I haven't used a vending machine in years but I've never seen one that would have worked properly if more than one lever was pulled at the same time.,8.911,8.911,128.566,1,17,0,50,1,1,,1,1,,2,63,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.75100708,-97.8219986,-1
R_3qXcvHvtLHQ6Nq5,Default Response Set,Anonymous,,,205.209.237.35,0,1/19/2017 16:28,1/19/2017 16:31,1,1,1,1,1,0,0,52.888,0,If Professor Smith would not of taken a pencil then there would of been one available for the student taking the test. He could of decided to use a pen instead therefor not needing to get one out of the vending machine. ,,12.666,12.666,96.348,1,17,0,9,1,1,,1,1,,2,38,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,33.59030151,-101.8518982,-1
R_bI3IDwu6j5aNeoh,Default Response Set,Anonymous,,,69.123.84.240,0,1/19/2017 16:26,1/19/2017 16:31,1,1,1,1,1,2.025,2.29,41.726,2,"I believe that if  Smith were informed that the white lever within the vending machine was broken, he would have not taken a pencil seeing that there were only two pencils left, and would have probably inferred that there were only two pencils left because the the white lever had broken a few pencils. Given these circumstances, I think Smith would have left the pencil for a student in need, and in the scenario presented the student would have gotten a pencil if Smith had been informed of the malfunction.",,67.468,69.055,223.704,2,18,0,0,1,1,,1,1,,1,22,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,40.51829529,-74.39689636,-1
R_2VL43NHCgrI5b2R,Default Response Set,Anonymous,,,69.40.92.126,0,1/19/2017 16:28,1/19/2017 16:32,1,1,1,1,1,0,0,43.105,0,,"If the last pencil from the red level had already been given out, the lever would not have produced a pencil. If it hadn't produced a pencil, the professor probably would have tried the other levels. If they didn't work, he would probably just find a pencil elsewhere. The student would still be without a pencil.",20.772,20.772,83.032,1,16,0,100,1,1,,1,1,,2,21,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,31.46479797,-82.8608017,-1
R_WkhCAhebUXUfVy9,Default Response Set,Anonymous,,,24.209.54.34,0,1/19/2017 16:26,1/19/2017 16:32,1,1,1,1,1,0,0,50.443,0,The professor could have brought his own pencil or use one of the ones he previously had. Really they have to just fix the white lever so it would quit breaking. If you hadn't taken the pencil then the girl taking the test would have had a pencil.,,33.543,87.125,100.903,6,18,0,0,1,1,,1,1,,2,33,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,41.55839539,-81.4756012,-1
R_2z6hEQlHEP4RP59,Default Response Set,Anonymous,,,129.81.45.155,0,1/19/2017 16:28,1/19/2017 16:33,1,1,1,1,1,0,0,67.935,0,"Had Professor Smith not taken the pencil, the student who desperately needed a pencil for a test would have gotten it. It seems like Professor Smith could have found a pencil elsewhere. ",,9.581,9.581,99.595,1,19,0,80,1,1,,1,1,,2,58,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,29.9467926,-90.1230011,-1
R_XzVya3GqTjjvryh,Default Response Set,Anonymous,,,68.41.8.110,0,1/19/2017 16:29,1/19/2017 16:34,1,1,1,1,1,0,0,74.225,0,"If Professor Smith had not taken a pencil, the student would have gotten one.  Because Smith took a pencil, the student would have to to look elsewhere. ",,2.575,2.575,99.98,1,18,0,31,1,1,1,1,1,,2,51,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,41.8618927,-84.60379791,-1
R_3lRKpVwtxt0UuFm,Default Response Set,Anonymous,,,97.82.118.65,0,1/19/2017 16:31,1/19/2017 16:35,1,1,1,1,1,91.217,91.217,91.582,1,they could have put a sign on the machine stating --students only--,,1.255,10.684,40.003,2,18,72,60,1,1,1,1,1,,2,45,2,,,,1,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,42.44400024,-122.1741028,-1
R_31ZT03WbS751HqW,Default Response Set,Anonymous,,,68.183.232.21,0,1/19/2017 16:31,1/19/2017 16:36,1,1,1,1,1,0,0,77.67,0,,"The red lever could have produced an eraser instead of a pencil. This might have happened since the machine was low on pencils, but apparently had plenty of erasers. It's not an unlikely scenario since the white lever malfunctioned and produced a pencil along with erasers.",28.833,85.326,88.602,2,16,0,0,1,1,,1,1,,2,26,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.77990723,-121.9779968,-1
R_1gHoQaTQUCwP1bX,Default Response Set,Anonymous,,,98.161.37.101,0,1/19/2017 16:34,1/19/2017 16:38,1,1,1,1,1,0,0,63.016,0,"If professor smith would not taken one of the pencils then there would have been enough for the students to use the supplies. Professor smith could have only goten an erasor or he could have just left the pensil for the next person, or he could have used his own pencils.",,16.501,16.501,69.226,1,17,20,6,1,,,1,,,1,26,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,41.29930115,-96.16660309,-1
